2025-12-19T20:03:33.967+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:US30_USD, price=48233.05, timestamp=1766154808486, volume=0.0)
2025-12-19T20:03:33.969+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:SPX500_USD, price=6816.200000000001, timestamp=1766154691146, volume=0.0)
2025-12-19T20:03:33.970+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:US30_USD, price=48229.05, timestamp=1766154691221, volume=0.0)
2025-12-19T20:03:33.973+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=BAC, price=54.59, timestamp=1766154739219, volume=100.0)
2025-12-19T20:03:33.974+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=TSLA, price=486.33, timestamp=1766154769347, volume=100.0)
2025-12-19T20:03:33.976+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=TSLA, price=486.28, timestamp=1766154769347, volume=70.0)
2025-12-19T20:03:33.979+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=NKE, price=59.16, timestamp=1766154769352, volume=100.0)
2025-12-19T20:03:33.981+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=XOM, price=116.9, timestamp=1766154769397, volume=100.0)
2025-12-19T20:03:33.982+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=TSLA, price=485.6, timestamp=1766154808685, volume=40.0)
2025-12-19T20:03:33.984+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=TSLA, price=485.6, timestamp=1766154808685, volume=40.0)
2025-12-19T20:03:33.986+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=TSLA, price=485.6, timestamp=1766154808685, volume=40.0)
2025-12-19T20:03:33.988+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:SPX500_USD, price=6816.200000000001, timestamp=1766154691528, volume=0.0)
2025-12-19T20:03:33.989+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:US30_USD, price=48231.55, timestamp=1766154691513, volume=0.0)
2025-12-19T20:03:33.992+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=NVDA, price=177.86, timestamp=1766154766728, volume=200.0)
2025-12-19T20:03:33.992+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=NFLX, price=94.51, timestamp=1766154769415, volume=12.0)
2025-12-19T20:03:33.994+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=NFLX, price=94.51, timestamp=1766154769416, volume=18.0)
2025-12-19T20:03:33.995+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:SPX500_USD, price=6816.3, timestamp=1766154691820, volume=0.0)
2025-12-19T20:03:33.997+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:US30_USD, price=48233.05, timestamp=1766154691716, volume=0.0)
2025-12-19T20:03:33.999+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=NFLX, price=94.68, timestamp=1766154808742, volume=10.0)
2025-12-19T20:03:35.101+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AAPL, price=271.84, timestamp=1766154766755, volume=100.0)
2025-12-19T20:03:35.103+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=NVDA, price=177.88, timestamp=1766154766761, volume=140.0)
2025-12-19T20:03:35.105+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=INTC, price=36.88, timestamp=1766154766762, volume=100.0)
2025-12-19T20:03:35.107+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:SPX500_USD, price=6816.6, timestamp=1766154692063, volume=0.0)
2025-12-19T20:03:35.108+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:US30_USD, price=48233.55, timestamp=1766154692064, volume=0.0)
2025-12-19T20:03:35.109+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:US30_USD, price=48232.55, timestamp=1766154808822, volume=0.0)
2025-12-19T20:03:35.112+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=ORCL, price=190.63, timestamp=1766154739264, volume=40.0)
2025-12-19T20:03:35.113+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=ORCL, price=190.63, timestamp=1766154739264, volume=40.0)
2025-12-19T20:03:35.121+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=ORCL, price=190.17, timestamp=1766154808846, volume=100.0)
2025-12-19T20:03:35.122+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=ORCL, price=190.17, timestamp=1766154808846, volume=100.0)
2025-12-19T20:03:35.123+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=ORCL, price=190.14, timestamp=1766154808855, volume=84.0)
